Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
512597,KEYFINSER,B,118.85,118.85,113.10,113.20,5136,5.99,116
543465,MOMOMENTUM,B,46.74,46.83,45.57,45.57,12930,5.96,101
519234,SIEL,XT,45.68,50.44,45.67,49.00,12827,5.95,59
542668,EVANS,M,147.00,152.00,147.00,152.00,4000,5.93,4
532795,SITINET,T,0.84,0.84,0.84,0.84,707121,5.93,137
535458,NIBL,T,29.37,29.37,28.23,28.50,20307,5.93,28
524218,RESONANCE,X,91.80,94.65,86.80,88.55,6555,5.88,172
530449,RUNGTAIR,XT,53.46,53.46,53.45,53.46,11014,5.88,83
532339,COMPUSOFT,B,24.10,24.49,21.86,23.09,25534,5.86,399
507474,KFBL,X,57.80,57.80,54.00,55.90,10645,5.86,102
543545,VEERKRUPA,M,2.80,2.85,2.64,2.64,217100,5.84,13
504340,CONFINT,XT,6.68,6.68,6.56,6.68,87504,5.81,25
517556,PVP,T,10.09,10.09,10.09,10.09,57568,5.80,45
511493,SHRYDUS,XT,31.40,31.97,30.00,31.50,18315,5.78,75
540404,PRIMEFRESH,M,269.95,269.95,242.10,259.90,2250,5.78,3
500429,UNIPHOS,B,167.05,171.55,155.30,164.25,3469,5.76,181
526519,ALPINEHOU,X,142.50,142.50,132.45,135.00,4272,5.75,57
521216,DHANROTO,XT,114.50,114.50,106.15,107.00,5177,5.69,47
526638,TEXELIN,XT,58.03,59.97,57.00,59.00,9742,5.68,45
512443,GANONPRO,X,16.25,16.80,15.30,16.07,35514,5.66,58
537839,PHOENIXTN,XT,83.00,83.30,75.45,79.90,7043,5.66,54
532362,NAGPI,X,75.60,75.60,71.05,73.90,7715,5.65,53
539760,RELICAB,B,91.90,91.99,89.05,90.90,6248,5.62,34
532217,SIELFNS,XT,22.32,22.32,20.20,22.30,25917,5.59,101
524824,BALPHARMA,B,100.00,100.00,93.75,95.30,5836,5.58,149
532357,MUKTAARTS,B,64.50,64.50,58.00,61.15,9326,5.57,155
513511,PANCHMAHQ,X,150.00,151.80,134.55,144.00,3935,5.57,84
535730,KHOOBSURAT,X,1.16,1.25,1.14,1.16,470001,5.57,564
523708,EIMCOELECO,B,977.00,977.00,905.30,905.30,605,5.56,49
532828,AMDIND,T,55.11,57.99,54.80,55.00,10063,5.55,58
536672,VCU,X,6.07,6.19,5.82,6.07,91917,5.53,189
543579,NATURO,M,15.81,16.00,15.00,15.50,36000,5.53,9
538715,DHABRIYA,XT,330.70,330.70,330.70,330.70,1669,5.51,56
538868,CSL,X,5.70,5.70,5.15,5.35,102958,5.50,107
530043,ACKNIT,XT,228.10,228.10,218.40,218.40,2461,5.49,62
543546,HEALTHYLIFE,M,5.05,5.05,4.82,4.82,110000,5.47,9
539278,SYMBIOX,XT,2.98,2.98,2.79,2.89,191265,5.46,327
540198,OSIAJEE,XT,39.10,39.54,36.66,36.79,14600,5.45,119
502933,KATRSPG,X,265.05,276.95,244.30,259.90,2188,5.44,50
543595,EPBIO,M,216.00,225.45,214.95,225.45,2500,5.43,5
512165,ABANSENT,X,170.05,174.10,170.00,173.50,3148,5.42,34
524204,TEEAI,XT,121.00,121.00,120.65,120.65,4490,5.42,45
526723,NTCIND,X,92.13,93.84,87.03,88.50,6010,5.41,157
523260,PEARLPOLY,B,29.01,29.11,25.50,26.72,20326,5.40,177
523838,SIMPLEXINF,T,58.00,59.70,55.10,55.10,9491,5.37,58
531814,TIRSARJ,X,11.95,11.98,10.61,10.95,48721,5.37,168
535267,COMFINCAP,XT,7.20,7.39,7.15,7.31,73756,5.36,190
533167,COROENGG,XT,36.50,38.50,36.50,37.80,14470,5.35,21
543436,WITS,MS,148.00,174.00,148.00,174.00,3200,5.35,4
513303,MDRNSTL,X,21.20,21.20,18.50,19.43,26429,5.34,214
543365,MASPTOP50,B,33.42,33.42,33.07,33.14,16058,5.33,180
538569,TRIVENIENT,X,2.85,2.96,2.55,2.71,192185,5.32,308
502587,NATHIND,X,63.03,63.03,58.31,58.31,8916,5.32,91
539220,MISHKA,XT,32.84,32.84,31.28,31.30,16930,5.30,41
539621,BCLENTERPR,X,1.07,1.07,1.04,1.06,504577,5.30,715
507836,MCCHRLS-B,X,428.00,450.00,425.00,425.00,1220,5.29,31
538975,SHREESEC,XT,0.40,0.42,0.39,0.39,1298450,5.28,434
543537,SCARNOSE,M,88.00,88.00,88.00,88.00,6000,5.28,3
532867,V2RETAIL,T,138.40,147.85,138.00,138.10,3657,5.26,32
539939,YASHCHEM,B,72.48,73.64,71.25,71.89,7279,5.25,123
541161,KBCGLOBAL,T,2.88,2.88,2.88,2.88,182545,5.25,101
524412,AREYDRG,T,50.66,50.66,48.50,48.50,10587,5.25,55
524136,PCCOSMA,XT,368.00,369.30,368.00,369.30,1417,5.22,40
531069,VIJSOLX,XT,855.00,889.00,825.00,857.25,608,5.22,128
541144,ACTIVE,T,59.60,63.82,59.60,63.68,8340,5.22,59
540757,SCPL,T,424.00,428.35,412.00,422.05,1231,5.21,40
532640,CYBERMEDIA,T,19.50,20.00,19.25,19.25,27038,5.21,155
534422,LOOKS,X,5.63,6.28,5.41,6.18,83786,5.19,105
531842,LAHOTIOV,X,31.64,31.64,29.10,29.48,17534,5.18,96
539428,TEJNAKSH,B,34.00,34.44,33.01,33.45,15382,5.17,118
531337,WINPRO,T,3.60,3.65,3.50,3.60,142536,5.11,236
530959,DIANATEA,X,27.00,28.50,26.00,26.01,19114,5.10,81
518017,BHEEMACEM,XT,32.49,32.49,30.55,31.99,16104,5.10,115
541972,SETFSN50,A,618.15,618.15,604.00,604.00,836,5.09,43
542758,ICICIBANKP,B,236.60,237.10,234.17,235.37,2159,5.08,131
540097,VISCO,X,113.00,116.00,103.00,109.68,4742,5.08,73
533761,GPTINFRA,T,89.58,89.58,89.58,89.58,5674,5.08,16
531400,ALMONDZ,B,87.99,87.99,82.55,84.59,6047,5.08,90
509053,BANASFN,XT,16.00,16.25,15.31,15.61,32127,5.07,201
533152,MBLINFRA,T,27.44,27.44,27.44,27.44,18500,5.07,5
539115,ALAN SCOTT,XT,57.74,58.89,57.74,58.89,8614,5.06,22
543442,BCONCEPTS,T,449.85,449.85,449.85,449.85,1123,5.05,11
543769,INDONG,M,21.00,21.10,21.00,21.10,24000,5.04,6
511525,PANINDIAC,XT,2.30,2.32,2.10,2.28,225763,5.02,383
517530,SURANAT&P,B,11.82,11.83,10.74,10.85,44602,5.02,374
531746,PRAENG,B,14.86,14.94,13.65,13.96,36021,5.01,401
530919,REMSONSIND,T,412.00,412.10,405.30,409.00,1226,5.01,23
543776,HDFCMID150,B,155.00,155.79,150.32,151.61,3284,4.99,88
512217,PRISMMEDI,XT,27.00,29.60,26.94,27.00,18390,4.98,45
500354,RAJSREESUG,T,58.00,59.50,54.61,54.61,9037,4.97,59
543576,MOVALUE,B,64.21,64.21,61.80,61.80,7855,4.96,26
540955,TDSL,B,13.65,14.19,13.25,13.35,36205,4.96,184
504341,RELTD,X,55.28,62.50,55.28,57.26,8599,4.95,152
543590,RHETAN,M,9.90,9.90,9.30,9.30,52500,4.94,7
539894,MADHAVIPL,XT,6.05,6.05,6.05,6.05,81525,4.93,260
530263,GLOBALCA,XT,0.92,0.93,0.85,0.87,555093,4.93,578
509040,NETLINK,XT,77.45,77.45,74.56,75.05,6499,4.92,62
537392,TAAZAINT,X,10.97,11.97,10.83,11.97,43045,4.91,133
543475,EKENNIS,M,85.20,90.50,85.20,89.90,5600,4.90,7
526731,BRIGHTBR,X,167.00,168.00,163.00,163.35,2966,4.89,45
523007,ANSALBU,X,84.85,84.85,76.20,76.20,6278,4.87,80
539276,KAYA,B,357.00,357.05,342.05,346.55,1403,4.85,127
526550,CCHHL,T,9.01,9.35,8.72,8.84,54645,4.84,141
530259,INTSTOIL,XT,33.75,37.20,33.70,34.77,13987,4.84,52
513629,TULSYAN,X,61.01,63.80,59.25,59.26,8124,4.83,95
521163,ZODIACLOTH,B,120.95,123.90,112.65,112.65,4141,4.80,267
524488,SVCIND,XT,2.97,3.04,2.95,3.04,158417,4.79,294
523732,ECOBOAR,XT,24.95,24.95,23.32,23.50,19575,4.76,48
509048,LANCORHOL,XT,34.44,34.44,34.44,34.44,13847,4.76,52
513488,SSWRL,X,37.80,38.70,36.10,37.60,12575,4.75,79
530289,SPCAPIT,XT,27.00,27.45,25.62,25.70,18198,4.75,146
532650,MSPL,T,11.92,11.92,11.92,11.92,39926,4.75,49
590072,SUNDRMBRAK,T,513.00,513.50,500.00,505.00,945,4.75,20
536507,FLFL,Z,4.48,4.70,4.32,4.58,104434,4.74,143
530997,UNIQUEO,XT,49.69,50.65,48.17,49.90,9794,4.73,90
531624,COUNCODOS,B,4.77,4.77,4.34,4.34,107383,4.71,140
533210,KRITINUT,T,79.80,79.80,75.05,75.95,6189,4.68,74
540730,MEHAI,T,18.10,18.46,17.74,17.74,25926,4.68,56
533285,RDBRIL,XT,49.50,49.50,47.51,48.75,9504,4.65,41
532604,SALSTEEL,T,16.91,17.35,16.60,16.71,27688,4.64,110
500439,VHL,B,3346.95,3346.95,3094.10,3094.10,147,4.64,81
532380,BABA,X,14.21,14.75,14.00,14.11,32634,4.63,244
509597,HARDCAS,X,534.50,553.95,473.00,481.45,913,4.62,69
543710,ICICICOMMO,B,66.57,66.57,65.00,65.41,7041,4.60,105
539697,HILIKS,XT,15.00,15.00,15.00,15.00,30580,4.58,8
506520,JAYCH,X,8.49,8.49,7.35,7.70,57946,4.55,194
539494,SMARTFIN,X,8.39,8.39,7.44,7.84,57260,4.53,203
530585,SWASTIKA,XT,301.00,307.00,285.95,285.95,1550,4.52,52
504908,DUNCANENG,XT,449.00,451.00,425.00,425.00,1044,4.51,68
506186,GCKL,X,17.00,17.49,15.07,15.07,28256,4.49,168
530017,SIL,T,23.80,24.00,23.20,23.44,19184,4.49,131
543544,JAYANT,M,87.00,87.00,84.15,84.15,5250,4.48,7
532173,CYBERTECH,T,128.55,129.50,123.45,124.05,3565,4.47,62
504240,DLTNCBL,XT,116.00,116.00,107.50,108.90,4114,4.47,76
513361,ISWL,XT,2.28,2.31,2.17,2.25,200406,4.47,344
512131,SIGNETIND,T,50.20,51.78,47.50,48.85,9198,4.46,56
523329,ELDEHSG,B,731.95,735.00,681.60,704.10,626,4.42,126
504273,MODULEX,Z,11.61,12.19,11.61,11.61,38028,4.41,55
500069,QUESTCAP,X,281.00,284.90,272.30,279.70,1571,4.40,38
530977,SKCIL,X,156.00,162.40,147.00,147.00,2896,4.37,53
539986,COMSYN,B,60.89,60.90,58.35,59.00,7400,4.37,95
540332,TANVI,M,109.25,109.25,109.25,109.25,4000,4.37,2
543617,REETECH,M,62.00,62.00,59.00,59.00,7200,4.36,6
530533,TERAI,X,70.53,70.77,67.00,68.16,6391,4.35,69
502820,DCM,B,76.63,77.15,71.75,72.08,5909,4.32,128
540824,ASTRON,B,37.20,37.65,32.52,33.00,12498,4.32,219
532029,SINDHUTRAD,T,28.13,28.70,27.30,27.60,15577,4.29,77
512399,SERA,XT,11.42,11.66,10.64,11.10,39069,4.28,183
532780,PARSVNATH,B,8.91,9.07,8.80,8.80,48035,4.26,207
543298,VINEETLAB,B,53.60,53.60,50.00,50.00,8251,4.26,153
524480,RIDDHI,X,463.75,465.00,448.00,459.60,924,4.24,36
526027,CUBEXTUB,B,43.54,43.54,43.54,43.54,9720,4.23,36
543614,TIPSFILMS,T,532.15,532.15,528.00,528.00,796,4.22,8
536073,SILINFRA,XT,24.86,24.86,24.86,24.86,16978,4.22,16
543211,BONLON,B,31.90,31.90,29.89,29.90,14027,4.22,60
532419,SMARTLINK,B,180.95,180.95,166.85,168.05,2452,4.20,238
513059,GSAUTO,XT,23.70,23.70,22.28,22.37,18636,4.20,90
504882,NATIONSTD,B,4811.10,4984.00,4710.00,4720.00,87,4.19,53
533400,FCONSUMER,T,0.92,0.92,0.92,0.92,454896,4.18,200
514330,ONEGLOBAL,XT,60.20,63.53,57.60,61.00,6926,4.16,51
513456,KANSHST,XT,32.61,34.39,31.29,31.40,13052,4.15,61
530815,REFNOL,X,78.09,87.50,78.09,81.00,4819,4.15,40
512247,ASHCAP,XT,4.05,4.05,3.69,3.94,104978,4.14,414
506184,KANANIIND,B,8.15,8.16,8.15,8.16,50814,4.14,84
538860,PANAFIC,XT,1.10,1.12,1.07,1.11,378089,4.13,377
504058,NIPPOBATRY,T,449.95,449.95,417.05,417.50,979,4.12,53
509470,BOMOXY-B1,X,12313.35,12313.35,11906.00,12300.00,34,4.12,26
531381,ARIHANT,XT,53.00,53.00,49.36,50.00,8201,4.10,63
509020,RUCHINFRA,T,9.55,9.85,9.19,9.23,43482,4.09,154
507912,LKPFIN,XT,104.95,104.95,96.60,100.90,4091,4.09,76
540809,MRCAGRO,T,15.52,15.52,15.52,15.52,26356,4.09,79
509895,HINDMILL,X,224.00,224.95,217.55,218.40,1864,4.08,41
515059,MADHUDIN,XT,54.60,54.60,54.60,54.60,7440,4.06,19
519566,SIMRAN,XT,132.50,132.50,124.25,125.15,3182,4.06,78
890175,GGLPP,B,6.62,6.62,6.02,6.34,64715,4.06,77
533704,ESSARSHPNG,T,14.00,14.00,13.72,13.72,29284,4.05,62
531608,GORANIN,X,136.50,136.50,122.60,130.00,3110,4.04,58
512559,KOHINOOR,B,35.62,36.79,35.20,35.20,11262,4.01,273
532333,HBPOR,XT,56.75,57.90,53.01,57.65,7349,4.00,84
509009,AUSOMENT,B,79.97,79.97,74.00,74.50,5244,3.97,129
518075,SURAJ,Z,269.50,269.50,264.15,264.15,1500,3.97,31
541418,NGIL,T,45.77,48.00,44.63,47.30,8545,3.97,51
542666,GKP,T,12.00,12.00,11.25,11.90,33668,3.96,173
530111,RAJPACK,X,35.55,36.40,32.61,35.50,11242,3.96,69
526614,EXPOGAS,X,13.49,13.49,11.90,11.93,32245,3.96,179
523269,ADVANIHOTR,B,91.75,91.75,84.97,86.00,4555,3.95,96
543255,INFRABEES,B,655.00,656.90,646.00,646.00,605,3.95,35
526971,DHOOTIN,XT,101.80,101.80,96.71,98.99,4024,3.94,66
543347,AXISTECETF,B,341.00,345.35,339.08,342.85,1151,3.93,58
542862,SHAHLON,X,12.90,13.37,12.79,13.10,30225,3.93,55
531979,HINDALUMI,X,41.90,42.77,40.03,40.05,9534,3.92,114
532053,WALLFORT,XT,79.50,79.80,73.20,73.50,5300,3.91,37
501370,WALCHPF,XT,194.00,195.00,188.45,189.50,2042,3.91,31
531390,UPSURGE,X,41.91,43.00,39.01,40.00,9715,3.90,60
531137,GEMSI,XT,0.98,0.98,0.92,0.94,415411,3.90,405
542678,CHCL,M,24.15,25.75,24.00,24.05,16000,3.88,8
533336,DHUNINV,B,772.20,772.20,731.20,737.65,525,3.88,95
543668,BBTCL,B,245.20,249.50,238.25,245.15,1604,3.88,207
539519,MAYUKH,XT,13.70,13.70,12.73,12.80,30065,3.87,54
504879,ORIENTCER,T,34.10,35.85,33.20,33.30,11340,3.87,55
535719,QUEST,X,47.55,49.10,47.00,48.85,7999,3.86,52
504380,FLOMIC,X,88.00,91.00,87.80,88.57,4325,3.85,99
509472,CRAVATEX,X,400.05,400.05,395.00,396.90,970,3.83,20
512161,SECURKLOUD,B,43.50,43.50,40.66,41.80,9204,3.83,186
543915,PAVNAIND,B,452.05,466.00,422.65,442.45,854,3.83,142
530299,KOTHARIPRO,B,133.95,133.95,125.70,125.70,2991,3.82,171
532410,TRANSCOR,X,33.55,33.55,29.50,30.44,12654,3.81,56
532160,GUJSTATFIN,T,12.00,12.00,11.42,11.42,33111,3.80,182
530611,STURDY,XT,0.42,0.42,0.41,0.42,907723,3.80,285
538875,SELLWIN,XT,12.80,13.20,12.50,12.80,29905,3.76,42
890168,AURUMPP,B,73.73,73.73,66.10,66.99,5596,3.74,43
523144,MEDICAPQ,X,37.62,38.88,36.50,36.91,10109,3.74,182
500239,KGDENIM,X,32.30,34.00,27.10,28.96,12844,3.74,116
512018,CNIRESLTD,XT,2.27,2.27,2.07,2.15,170287,3.73,281
539402,VAL,B,16.51,16.68,15.88,15.94,23270,3.73,91
543570,HDFCNEXT50,B,467.85,468.03,458.50,458.50,807,3.72,27
524572,PHARMAID,XT,37.01,39.13,36.58,36.65,9958,3.71,56
524408,UNIVSTAR,XT,166.95,166.95,158.80,158.80,2306,3.70,34
539526,SCTL,T,0.93,0.93,0.93,0.93,396222,3.68,682
539098,FILTRA,M,40.01,41.75,40.01,41.11,9000,3.68,3
540168,SUPRAPFSL,X,20.50,24.00,19.80,21.31,17372,3.66,72
536868,INTELSOFT,X,11.10,11.10,10.51,10.95,33602,3.62,159
540361,DANUBE,XT,14.92,14.92,14.92,14.92,24231,3.61,118
524174,KESARPE,XT,6.44,6.45,5.90,5.90,58922,3.61,121
505302,LXMIATO,X,1114.00,1125.00,1065.00,1119.40,325,3.60,29
532651,SPLIL,B,68.00,68.00,64.45,64.45,5470,3.59,186
530879,CIFL,X,124.75,124.75,120.00,120.10,2988,3.59,59
533296,FMNL,T,6.10,6.39,5.90,5.95,59182,3.59,118
543542,KESAR,M,224.00,224.00,224.00,224.00,1600,3.58,2
524080,HARLETH,XT,50.95,50.95,47.42,49.48,7430,3.57,36
523550,KRYPTONQ,X,23.45,24.60,23.12,23.59,14956,3.55,97
538476,CTL,XT,30.86,31.64,29.95,30.00,11653,3.54,49
539659,VIDLI,T,71.30,78.00,71.24,71.24,4934,3.53,55
533602,LESHAIND,XT,3.97,3.97,3.92,3.92,89921,3.52,237
534615,NECCLTD,B,22.70,22.70,20.75,20.86,16573,3.51,106
539032,FRASER,X,7.00,7.58,6.51,6.94,51793,3.51,101
512296,BHAGYNAGAR,T,82.35,82.35,82.35,82.35,4270,3.51,70
511147,WSFX,XT,51.50,52.65,48.90,50.95,7064,3.50,45
532373,WEPSOLN,XT,24.62,24.94,23.51,23.97,14506,3.50,90
524156,TCMLMTD,X,42.00,42.00,38.75,39.15,8773,3.49,59
521131,SBFL,X,19.25,19.50,18.10,18.10,18824,3.49,34
517415,LEENEE,X,8.48,8.48,7.71,7.96,43607,3.48,208
512624,REGENTRP,X,3.68,3.68,3.25,3.42,101063,3.48,173
532993,SEJAL,T,223.00,223.00,211.35,220.00,1596,3.48,35
526471,WINSOMBR,XT,13.72,13.72,12.53,12.59,27257,3.47,176
526473,ELEFLOR,X,7.15,7.37,6.82,7.10,49469,3.46,226
526817,CHEVIOT,B,1219.95,1220.00,1195.00,1201.15,287,3.45,76
530309,CHANDRAP,X,23.57,24.90,23.50,23.86,14509,3.44,129
542231,NILASPACES,T,3.88,3.88,3.55,3.70,92740,3.44,152
532645,BEEYU,X,2.34,2.56,2.34,2.56,138298,3.43,188
530175,ODYSSEY,XT,67.95,67.95,63.11,64.89,5296,3.42,65
530697,ZENLABS,X,40.80,41.60,39.00,40.00,8589,3.41,48
531771,SHRADDHA,XT,48.50,48.50,48.43,48.43,7030,3.40,22
507438,IFBAGRO,B,544.50,544.50,515.85,519.85,645,3.37,118
539884,DARSHANORNA,B,3.27,3.29,2.90,3.00,107833,3.36,149
539921,SEIL,B,68.80,69.50,66.25,67.50,5000,3.36,47
532946,BANG,B,47.65,48.30,44.35,46.59,7295,3.34,188
534425,SPECIALITY,B,217.10,217.15,205.35,207.60,1588,3.34,125
539255,STARDELTA,XT,341.45,354.00,341.45,350.00,967,3.33,12
523127,EIHAHOTELS,B,492.80,493.00,477.75,481.65,689,3.33,91
526859,ISFL,X,1.72,1.75,1.68,1.73,193074,3.32,373
521228,TATIAGLOB,XT,2.42,2.42,2.42,2.42,135577,3.28,250
532773,GLOBALVECT,T,82.00,82.00,78.02,78.50,4155,3.28,30
532826,RAJTV,B,47.11,48.80,45.50,46.50,6946,3.28,61
526901,SONALAD,XT,69.00,72.37,68.77,68.77,4721,3.27,86
531161,ABMKNO,X,103.69,103.69,97.01,98.15,3296,3.27,72
532807,CINELINE,T,117.50,117.50,117.50,117.50,2775,3.26,11
538902,DHUNTEAIND,B,226.85,226.90,215.30,218.80,1480,3.25,187
540545,BGJL,B,12.20,12.74,12.01,12.04,26623,3.25,117
532845,TGBHOTELS,B,10.83,10.83,10.36,10.36,30739,3.24,84
526143,MPL,X,16.05,16.05,15.42,15.70,20636,3.24,84
532771,JHS,T,24.26,24.26,24.26,24.26,13352,3.23,19
540647,GANGESSEC,B,130.75,130.80,121.00,121.00,2614,3.23,151
522001,CRANEX,XT,41.74,41.74,40.00,40.49,8029,3.22,36
542437,ANMOL,T,43.50,44.00,42.20,43.00,7428,3.21,66
533260,CAREERP,T,207.10,216.00,205.50,213.95,1529,3.21,28
519031,SHAHFOOD,XT,178.60,178.60,162.30,178.60,1820,3.20,33
511658,NETTLINX,XT,94.95,94.95,91.05,93.09,3477,3.19,70
532212,ARCHIES,T,26.55,27.70,25.68,25.68,12174,3.19,68
514386,GUJCOTEX,X,3.50,3.50,3.40,3.40,92029,3.18,59
524396,BIOFILCHEM,B,49.25,51.36,47.40,47.67,6446,3.15,171
543671,AAATECH,B,61.00,61.00,59.45,59.67,5243,3.14,101
543744,REXSEAL,M,106.45,106.45,103.60,103.60,3000,3.13,3
542230,ABSLNN50ET,B,47.81,47.81,46.84,46.89,6635,3.13,22
543372,GETALONG,M,156.00,156.00,156.00,156.00,2000,3.12,1
531233,RASIELEC,X,17.49,17.49,16.50,16.70,18723,3.12,119
543234,SECMARK,M,84.60,84.60,82.00,82.00,3750,3.11,3
532853,ASAHISONG,B,270.95,270.95,244.15,245.30,1242,3.10,118
539031,SETFBSE100,A,220.00,221.50,219.00,220.10,1400,3.08,30
543450,ICICIAUTO,B,166.10,166.10,162.10,163.05,1889,3.06,45
540980,YSL,X,17051.00,17125.00,16920.00,17000.00,18,3.05,13
523696,FORTISMLR,X,60.00,60.00,58.00,59.40,5208,3.05,37
520123,ABCINDQ,XT,96.70,96.70,91.01,92.51,3302,3.05,41
519471,AMBARPIL,XT,193.10,204.00,193.10,204.00,1539,3.04,42
530357,KBSINDIA,X,10.09,10.09,9.80,9.99,30553,3.04,199
523840,INNOVTEC,X,21.00,21.50,20.03,20.25,14919,3.03,63
531253,INDGELA,XT,401.00,401.00,400.55,400.55,756,3.02,32
513723,HGIND,XT,200.70,205.00,199.00,199.00,1511,3.02,23
505368,REVATHI,T,1805.00,1810.00,1715.00,1715.00,168,3.02,14
506605,POLYCHEM,XT,2034.95,2034.95,2034.95,2034.95,148,3.01,22
532284,TCFCFINQ,X,36.96,36.96,33.78,35.91,8481,3.00,74
530711,JAGANLAM,XT,63.00,63.00,59.65,61.90,4914,2.99,83
530881,ABVL,X,167.75,167.75,154.00,156.00,1839,2.98,29
531503,MARIS,X,46.95,46.95,40.35,42.00,7025,2.98,70
543348,AXISHETF,B,98.39,99.30,90.00,98.38,3050,2.98,92
543737,AVEER,T,451.00,451.00,450.00,450.00,658,2.96,12
538713,ATISHAY,X,37.50,37.97,36.50,36.55,8039,2.95,88
532011,POOJAENT,XT,230.80,230.80,209.25,210.00,1399,2.94,39
532614,IMPEXFERRO,T,2.83,3.10,2.82,3.05,97914,2.93,79
513536,GNRL,X,14.79,14.79,14.02,14.50,20191,2.93,130
513337,GUJTLRM,XT,14.57,14.57,14.57,14.57,20162,2.93,23
500151,GOLDENTOBC,Z,64.70,64.70,58.70,58.70,4887,2.92,80
517421,BUTTERFLY,B,1259.05,1269.40,1239.85,1240.05,233,2.91,41
540724,DIAMONDYD,B,941.90,941.95,894.10,894.10,317,2.91,66
570004,JISLDVREQS,T,32.34,32.34,32.34,32.34,9023,2.91,24
508670,NEAGI,X,3439.90,3440.00,3368.00,3368.50,85,2.90,10
534623,JUPITERIN,X,22.12,22.22,21.00,21.49,13556,2.89,117
543563,MOHEALTH,B,28.98,29.01,28.31,28.44,10090,2.88,141
531996,ODYCORP,X,7.43,7.64,6.91,7.10,39794,2.88,97
526479,SKYIND,X,63.50,63.50,57.10,58.33,4818,2.88,81
524314,GUJTERC,XT,22.06,22.06,20.00,21.99,14005,2.87,21
531893,SAWABUSI,XT,0.85,0.86,0.83,0.85,339676,2.87,491
511628,IMCAP,X,559.95,566.00,531.00,550.00,520,2.87,29
543665,HDFCNIFIT,B,331.00,333.83,331.00,333.83,868,2.87,29
542747,SNXT50BEES,A,61.09,61.48,59.05,59.30,4814,2.87,154
511726,VIPUL,B,15.05,15.93,14.60,14.93,19029,2.84,269
519532,ASIANTNE,X,13.15,13.25,12.25,12.64,22375,2.83,130
542922,NEXT50,B,471.00,471.00,456.10,470.90,615,2.83,33
543531,TIERRA,X,171.45,171.45,165.00,171.30,1708,2.83,19
890189,EIKOPP,X,28.30,29.75,26.05,26.32,10097,2.83,56
532988,RANEENGINE,T,325.00,328.50,307.90,307.90,894,2.82,33
531437,PWASML,X,28.43,28.43,26.22,26.27,10350,2.81,74
532404,7TEC,X,40.40,40.40,39.50,40.06,7049,2.80,130
539359,PRITIKAUTO,T,23.79,23.79,23.79,23.79,11789,2.80,46
532694,ASMS,Z,11.20,11.20,10.78,10.78,25637,2.78,83
533407,CNOVAPETRO,XT,22.43,23.42,21.40,22.45,12452,2.78,50
507970,PARMCOS-B,X,51.53,51.53,46.64,46.64,5892,2.78,69
533101,SURYAAMBA,X,188.95,188.95,177.80,178.00,1542,2.77,31
543522,NVENTURES,M,46.20,46.20,46.18,46.18,6000,2.77,2
514036,LOYALTEX,B,693.95,694.00,659.35,684.00,410,2.76,92
500215,ATFL,B,857.75,878.85,843.40,843.40,320,2.75,96
530577,LADDERUP,X,25.50,26.45,24.00,26.35,10946,2.74,74
541178,BENARA,M,16.74,16.74,14.99,14.99,18000,2.74,8
532904,SUPREMEINF,T,27.60,27.60,26.52,26.52,10300,2.73,8
531178,HEMANG,XT,37.16,38.69,36.51,37.90,7355,2.73,105
543651,DAPS,M,34.00,34.00,34.00,34.00,8000,2.72,2
531694,RAINBOWF,X,10.46,10.65,9.65,9.76,27271,2.71,57
532216,HBSTOCK,B,56.74,56.99,53.96,54.60,4905,2.70,99
500191,HMT,Z,36.26,37.50,35.15,35.15,7583,2.70,56
532986,NIRAJ,T,36.10,36.55,34.40,34.40,7597,2.70,59
540082,RSTL,M,45.96,45.96,44.00,44.00,6000,2.69,2
504036,HIRECT,T,357.00,358.50,357.00,358.50,753,2.69,4
511559,TIMESGTY,B,70.95,70.95,65.12,65.12,3914,2.68,75
532124,RELIABVEN,X,11.00,11.97,10.80,10.86,24171,2.68,84
540026,LAHL,XT,9.33,9.85,8.93,9.79,28823,2.68,146
532730,SGL,B,14.88,15.05,13.76,13.95,18690,2.68,145
537708,KOTAKNIFTY,B,214.67,215.18,212.54,212.54,1246,2.67,42
521105,OLYMPTX,X,80.43,80.43,74.26,76.70,3566,2.67,52
507852,ADDIND,X,41.90,41.90,40.25,40.50,6510,2.65,52
508875,NITINCAST,XT,486.00,503.80,477.30,498.00,543,2.64,50
534312,MTEDUCARE,T,5.90,5.90,5.50,5.50,46462,2.62,56
543606,CONTAINE,M,66.20,66.20,64.90,64.90,4000,2.62,2
543241,VGIL,M,119.00,119.00,119.00,119.00,2200,2.61,2
512020,ZSARACOM,X,2931.00,2931.00,2756.00,2760.00,93,2.61,44
507645,POLSON,X,13385.00,13387.00,12900.00,12905.00,20,2.61,18
513119,ABCGAS,XT,50.14,50.14,47.76,50.14,5278,2.60,116
511557,PROFINC,X,1.07,1.07,1.02,1.03,249901,2.59,230
531370,SPAR,XT,30.51,31.50,29.01,29.02,8744,2.58,40
543645,HPIL,T,134.30,134.30,130.15,130.15,1983,2.58,64
890179,ADCONPP,XT,1.10,1.10,1.05,1.08,241256,2.57,61
530699,RAJRAYON,T,40.85,40.90,39.61,39.61,6391,2.56,103
509960,UPHOT,XT,901.80,944.00,892.05,892.05,286,2.56,36
